jitter_ms,planned_steps,actual_steps,denoise_ms,total_cycle_ms,stop_reason,ego_x,ego_y,ego_yaw,ego_vx,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9
44.9172,8,8,37.7890,82.7060,completed,81377.80,49917.19,0.5797,0.00,0.0000,0.4348,0.6315,0.4173,2.1135,0.7499,3.4749,4.4402,,
21.7199,10,4,14.9337,36.6527,converged,81377.82,49917.21,0.5789,0.00,0.0000,0.1683,0.3037,0.0662,,,,,,
32.9473,10,10,46.3790,79.3261,completed,81377.82,49917.21,0.5789,0.00,0.0000,0.5687,0.9436,1.1103,1.0384,0.4347,2.5140,4.1704,5.0154,4.5311
52.8591,6,6,25.5338,78.3928,completed,81377.83,49917.22,0.5783,0.00,0.0000,0.7366,0.6474,2.3154,2.4898,5.1472,,,,
42.5390,8,8,38.5548,81.0928,completed,81377.83,49917.22,0.5783,0.00,0.0000,0.3041,0.4080,0.9770,3.4771,1.5103,3.2155,3.8499,,
36.7405,9,9,53.6584,90.3985,completed,81377.85,49917.23,0.5779,0.00,0.0000,0.4122,0.7242,0.7929,0.7338,0.6951,2.7369,4.6507,5.0293,
58.1322,5,5,19.2845,77.4165,completed,81377.85,49917.23,0.5779,0.00,0.0000,1.0646,0.1620,1.5507,4.3569,,,,,
48.4921,7,7,37.5884,86.0804,completed,81377.86,49917.24,0.5774,0.00,0.0000,0.4716,0.4217,1.4725,2.4818,2.6488,4.4166,,,
45.6419,8,8,43.5937,89.2347,completed,81377.86,49917.24,0.5774,0.00,0.0000,0.6280,1.0661,0.9330,1.5500,1.9582,4.7664,5.4992,,
38.1225,9,9,47.0383,85.1616,completed,81377.87,49917.24,0.5768,0.00,0.0000,0.6128,1.0503,1.1754,0.5405,0.7105,2.9701,4.8514,5.2168,
52.1056,6,6,30.7777,82.8827,completed,81377.87,49917.24,0.5768,0.00,0.0000,0.5743,0.4632,2.4648,1.1778,4.8213,,,,
51.4058,7,7,31.1474,82.5525,completed,81377.89,49917.26,0.5760,0.00,0.0000,0.4470,0.3388,2.6977,4.0805,2.0628,4.4079,,,
34.6097,9,9,47.3605,81.9695,completed,81377.89,49917.26,0.5760,0.00,0.0000,0.3863,0.5675,0.2380,2.7420,4.2459,1.4203,3.8304,3.7908,
59.3470,5,5,24.9731,84.3191,completed,81377.91,49917.27,0.5754,0.00,0.0000,0.6309,4.6680,5.7911,1.5340,,,,,
53.4021,6,6,32.8128,86.2148,completed,81377.91,49917.27,0.5754,0.00,0.0000,1.2558,2.2062,0.8239,3.9577,6.6204,,,,
36.0491,9,4,13.1169,49.1659,converged,81377.93,49917.28,0.5747,0.12,0.0000,0.2693,0.3644,0.0655,,,,,,
58.4790,5,5,20.3745,78.8525,completed,81377.93,49917.28,0.5747,0.12,0.0000,0.4396,2.5674,3.8238,2.4193,,,,,
43.0751,8,8,28.3065,71.3815,completed,81377.97,49917.31,0.5752,0.13,0.0000,0.2698,0.2990,1.2015,10.7654,6.3285,0.7623,2.7800,,
55.8737,6,6,32.4807,88.3537,completed,81377.97,49917.31,0.5752,0.13,0.0000,0.3328,3.3752,16.7381,4.7822,1.3457,,,,
24.8654,10,10,47.1027,71.9677,completed,81378.00,49917.33,0.5754,0.15,0.0000,0.0974,0.1485,0.3283,2.4425,5.2912,3.0872,1.9849,2.8018,2.3330
32.2220,10,10,45.0624,77.2844,completed,81378.00,49917.33,0.5754,0.15,0.0000,0.0605,0.2156,0.1526,0.4346,0.7811,0.4804,2.7608,3.8004,3.5353
37.9084,9,9,37.3936,75.3016,completed,81378.04,49917.35,0.5752,0.12,0.0000,0.3631,0.6129,0.6047,1.0285,0.6873,2.8825,4.5070,4.5138,
