55.4820,6,6,21.3078,76.7888,completed,3747.46,73779.07,-0.7791,3.48,0.0000,0.3660,0.3776,1.3885,1.5445,0.7555,,,,
51.7721,7,3,9.5099,61.2820,converged,3747.46,73779.07,-0.7791,3.48,0.0000,0.1748,0.0835,,,,,,,
55.6247,6,6,20.5625,76.1865,completed,3748.07,73778.43,-0.8344,3.58,0.0000,0.2133,0.1630,0.6104,0.4805,0.1695,,,,
52.0359,6,6,21.4579,73.4930,completed,3748.07,73778.43,-0.8344,3.58,0.0000,0.2501,0.1535,0.8640,0.2450,0.1980,,,,
29.1510,10,3,10.8262,39.9772,converged,3748.67,73777.74,-0.8828,3.71,0.0000,0.0841,0.0967,,,,,,,
34.6367,9,4,13.6853,48.3213,converged,3748.67,73777.74,-0.8828,3.71,0.0000,0.1043,0.1259,0.0534,,,,,,
55.4414,6,6,21.4892,76.9302,completed,3749.14,73777.15,-0.9199,3.83,0.0000,0.1978,0.1683,0.7849,0.9491,0.3886,,,,
28.1501,10,3,10.1387,38.2887,converged,3749.14,73777.15,-0.9199,3.83,0.0000,0.0659,0.0979,,,,,,,
42.3791,8,4,12.2023,54.5813,converged,3749.65,73776.44,-0.9613,3.94,0.0000,0.1293,0.1462,0.0536,,,,,,
59.5581,5,5,17.6738,77.2318,completed,3749.65,73776.44,-0.9613,3.94,0.0000,0.2062,0.2475,1.1980,0.9884,,,,,
23.7267,10,4,12.0971,35.8231,converged,3750.21,73775.61,-0.9998,4.04,0.0000,0.1181,0.1453,0.0501,,,,,,
41.4014,8,3,9.8074,51.2084,converged,3750.21,73775.61,-0.9998,4.04,0.0000,0.0669,0.0907,,,,,,,
28.3216,10,4,12.9681,41.2891,converged,3750.64,73774.92,-1.0267,4.08,0.0000,0.1106,0.1249,0.0609,,,,,,
59.5244,5,3,10.5574,70.0814,converged,3750.64,73774.92,-1.0267,4.08,0.0000,0.2018,0.0939,,,,,,,
28.1170,10,3,9.0410,37.1570,converged,3751.10,73774.13,-1.0506,4.10,0.0000,0.0875,0.0884,,,,,,,
