jitter_ms,planned_steps,actual_steps,denoise_ms,total_cycle_ms,stop_reason,ego_x,ego_y,ego_yaw,ego_vx,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9
44.0685,8,8,46.9981,91.0661,completed,81402.00,49933.57,0.6578,5.76,0.0000,0.2030,0.5455,0.8830,5.3087,2.1344,0.7758,0.5027,,
34.5278,9,9,48.3713,82.8984,completed,81403.61,49934.85,0.6824,5.97,0.0000,0.8405,0.4397,0.2132,1.2582,1.0176,0.3131,0.1798,0.4925,
22.8237,10,10,56.5258,79.3489,completed,81403.61,49934.85,0.6824,5.97,0.0000,0.0977,0.3994,0.2254,1.1361,4.3179,0.6096,0.1807,0.4502,0.5888
22.6894,10,10,50.6519,73.3410,completed,81405.25,49936.20,0.6937,6.13,0.0000,1.2285,1.0314,0.1140,1.2351,2.5544,1.6399,0.5697,0.5763,0.4634
53.9340,6,6,39.4352,93.3693,completed,81405.25,49936.20,0.6937,6.13,0.0000,0.1819,0.4844,2.9595,0.5425,0.6026,,,,
56.7723,6,6,33.3218,90.0939,completed,81406.81,49937.50,0.7019,6.13,0.0000,1.9777,1.7734,5.3468,3.0104,1.6544,,,,
50.1567,7,7,43.7240,93.8801,completed,81406.81,49937.50,0.7019,6.13,0.0000,1.1178,0.9068,2.1504,3.5068,1.1468,0.9958,,,
53.2516,6,6,26.4723,79.8582,completed,81408.49,49938.93,0.7124,6.26,0.0000,2.9597,2.4337,1.3489,0.6880,0.5583,,,,
28.4384,10,10,58.6964,87.1345,completed,81408.49,49938.93,0.7124,6.26,0.0000,0.3943,0.2473,0.1702,1.6789,3.1506,1.6174,0.7932,0.7095,0.5728
56.0892,6,6,30.8883,86.9773,completed,81409.99,49940.24,0.7190,6.38,0.0000,2.3248,1.3737,2.7478,0.8989,0.4885,,,,
22.7328,10,10,42.2189,64.9509,completed,81409.99,49940.24,0.7190,6.38,0.0000,0.1946,0.5536,0.7790,0.7826,2.0586,1.0140,1.0399,0.5173,0.1807
26.7501,10,10,38.8591,65.6091,completed,81411.45,49941.51,0.7206,6.53,0.0000,1.3139,1.0673,0.3551,2.2840,2.1000,1.7835,0.7150,0.3724,0.2147
48.7601,7,7,38.2910,87.0510,completed,81411.45,49941.51,0.7206,6.53,0.0000,0.9050,0.4949,1.2749,3.3285,2.1571,1.4015,,,
57.5717,6,6,25.9866,83.5576,completed,81412.89,49942.77,0.7242,6.79,0.0000,2.3674,1.7906,6.5476,3.3292,1.7492,,,,
51.9032,7,7,32.3250,84.2280,completed,81412.89,49942.77,0.7242,6.79,0.0000,1.1981,0.3377,1.9590,0.7925,0.4087,0.4554,,,
25.6030,10,10,40.1046,65.7067,completed,81414.52,49944.22,0.7283,7.02,0.0000,1.5567,1.3319,0.2405,0.8857,0.3100,0.5237,0.3360,0.2865,0.2502
58.5418,5,5,25.3495,83.8905,completed,81414.52,49944.22,0.7283,7.02,0.0000,2.3763,0.5938,1.2572,1.0274,,,,,
21.7347,10,4,15.4593,37.1934,converged,81415.94,49945.50,0.7341,7.21,0.0000,1.0131,0.7579,0.0851,,,,,,
29.2985,10,10,41.2051,70.5031,completed,81415.94,49945.50,0.7341,7.21,0.0000,0.9742,0.4033,0.1905,0.8740,1.5677,1.1768,1.2746,0.7563,0.4946
52.8130,6,6,27.0113,79.8233,completed,81417.20,49946.63,0.7343,7.46,0.0000,0.2728,0.7794,1.0103,1.7752,0.7381,,,,
42.9321,8,8,30.6058,73.5378,completed,81417.20,49946.63,0.7343,7.46,0.0000,0.9994,0.1364,0.7548,1.2332,0.5995,0.4350,0.2785,,
42.0195,8,8,30.3870,72.4061,completed,81418.90,49948.16,0.7334,7.77,0.0000,0.5348,0.6210,1.5363,3.4533,1.5724,0.6511,0.3614,,
40.9237,8,8,31.6618,72.5848,completed,81418.90,49948.16,0.7334,7.77,0.0000,0.5616,0.2773,2.1656,3.1478,1.3896,0.7946,0.1326,,
22.0685,10,10,34.8562,56.9242,completed,81420.67,49949.75,0.7306,8.06,0.0000,0.7420,0.1801,0.4778,0.4643,2.3885,0.3651,0.2976,0.3325,0.3052
49.5492,7,7,36.6845,86.2336,completed,81420.67,49949.75,0.7306,8.06,0.0000,1.3782,0.3347,0.8051,3.7525,1.8415,1.2383,,,
45.4277,8,8,43.2071,88.6342,completed,81422.43,49951.32,0.7284,8.27,0.0000,0.2125,0.3098,1.3447,3.1744,1.4435,1.0342,0.7883,,
46.5030,7,7,35.2221,81.7252,completed,81422.43,49951.32,0.7284,8.27,0.0000,0.8847,0.4821,0.5928,3.9895,1.3786,0.7375,,,
24.1611,10,4,15.4848,39.6459,converged,81424.38,49953.06,0.7266,8.35,0.0000,0.5347,0.1241,0.0547,,,,,,
35.5712,9,9,45.0090,80.5800,completed,81424.38,49953.06,0.7266,8.35,0.0000,1.1705,0.5960,0.8865,4.5491,2.2893,0.8204,0.5391,0.4112,
30.1078,10,10,41.1494,71.2564,completed,81426.07,49954.57,0.7254,8.43,0.0000,0.3132,0.2196,0.7737,3.8144,3.6774,1.4238,0.4549,0.4640,0.4325
37.6663,9,9,41.9371,79.6031,completed,81426.07,49954.57,0.7254,8.43,0.0000,0.5983,0.2001,0.3679,3.0159,3.2898,1.8217,1.5131,0.9087,
35.6453,9,9,37.2056,72.8507,completed,81427.98,49956.26,0.7198,8.52,0.0000,0.9857,0.4024,0.5770,1.2931,0.8277,0.4105,0.1711,0.3060,
59.3205,5,5,26.9308,86.2508,completed,81427.98,49956.26,0.7198,8.52,0.0000,0.6946,0.9348,3.9710,2.5575,,,,,
53.4217,6,6,26.0671,79.4882,completed,81430.11,49958.11,0.7134,8.60,0.0000,1.6411,0.4130,1.4389,0.7277,0.3954,,,,
30.7219,10,10,45.8298,76.5508,completed,81430.11,49958.11,0.7134,8.60,0.0000,0.6961,0.1266,0.4664,1.0230,0.7536,1.4950,1.1943,0.4123,0.1264
25.8599,10,10,42.1849,68.1987,completed,81432.06,49959.81,0.7077,8.64,0.0000,0.5686,0.1342,1.0043,3.4945,5.3346,2.6139,0.9341,0.4917,0.2729
48.9509,7,7,25.7229,74.6729,completed,81432.06,49959.81,0.7077,8.64,0.0000,0.6724,1.0115,3.7932,3.5716,1.6150,1.1062,,,
